product,source_a,time_frequency_a_Hz,time_order_a_n,spatial_order_a_m,source_b,time_frequency_b_Hz,time_order_b_n,spatial_order_b_m,contribution_real,contribution_imag,contribution_abs,stress,target_time_frequency_Hz,target_time_order_n,target_spatial_order_m,target_coeff_real,target_coeff_imag,target_coeff_abs,pair_rank,abs_fraction_of_target
Br*Btheta/mu0,Br,0.0,0.0,-20.999999999999996,Btheta,0.0,0.0,-20.999999999999996,-5270.000862243465,-1531.9768381790213,5488.156532093802,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,1,0.9499901040780693
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,-20.999999999999996,Btheta,241.4898960627487,1.0,-20.999999999999996,4221.969260991325,1227.9787911556677,4396.925784259245,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,2,0.7611000085339028
Br*Btheta/mu0,Br,241.4898960627487,1.0,-20.999999999999996,Btheta,-241.4898960627487,-1.0,-20.999999999999996,4222.195257261249,1226.6414947612654,4396.769512620549,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,3,0.7610729581920547
Br*Btheta/mu0,Br,-482.9797921254974,-2.0,20.999999999999996,Btheta,482.9797921254974,2.0,-62.999999999999986,-1813.6260724640692,-448.9880907895631,1868.376256644336,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,4,0.32341259658448274
Br*Btheta/mu0,Br,482.9797921254974,2.0,-62.999999999999986,Btheta,-482.9797921254974,-2.0,20.999999999999996,928.855285535474,487.20216509477154,1048.8746784722282,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,5,0.1815583355066107
Br*Btheta/mu0,Br,-482.9797921254974,-2.0,-20.999999999999996,Btheta,482.9797921254974,2.0,-20.999999999999996,662.5138250222393,192.80952203218473,690.0000580665757,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,6,0.11943777899615794
Br*Btheta/mu0,Br,482.9797921254974,2.0,-20.999999999999996,Btheta,-482.9797921254974,-2.0,-20.999999999999996,662.604382328871,192.38636770263105,689.9688992695516,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,7,0.11943238546398466
Br*Btheta/mu0,Br,724.4696881882461,3.0,-20.999999999999996,Btheta,-724.4696881882461,-3.0,-20.999999999999996,277.4472685180891,80.6557786066538,288.93310892106877,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,8,0.05001380565776379
Br*Btheta/mu0,Br,-724.4696881882461,-3.0,-20.999999999999996,Btheta,724.4696881882461,3.0,-20.999999999999996,277.3113442170451,80.71119246254202,288.8180711454703,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,9,0.04999389282405093
Br*Btheta/mu0,Br,0.0,0.0,14.999999999999996,Btheta,0.0,0.0,-56.999999999999986,110.48698733245226,130.2951734843152,170.83385672374567,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,10,0.029571035807743853
Br*Btheta/mu0,Br,-965.9595842509948,-4.0,-20.999999999999996,Btheta,965.9595842509948,4.0,-20.999999999999996,154.14333424794899,45.05859589556512,160.59403649312372,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,11,0.027798541195073245
Br*Btheta/mu0,Br,965.9595842509948,4.0,-20.999999999999996,Btheta,-965.9595842509948,-4.0,-20.999999999999996,154.0170021732416,44.431099370570664,160.29772159862358,Ftheta,0.0,0.0,-41.99999999999999,5463.736453989089,1876.7225980883443,5777.067054208798,12,0.027747249615501866
